person_age,person_income,person_emp_length,person_home_ownership,loan_grade,loan_intent,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,cb_person_default_on_file
29,117500,1,OWN,A,VENTURE,20000,6.17,0,0.17,9,N
30,117500,3,MORTGAGE,A,PERSONAL,17500,7.37,0,0.15,6,N
31,117516,3,MORTGAGE,C,MEDICAL,21000,13.49,0,0.18,5,N
29,117600,13,MORTGAGE,C,DEBTCONSOLIDATION,14400,12.99,0,0.12,6,Y
33,26400,13,OWN,B,VENTURE,7000,11.36,0,0.27,9,N
27,117832,4,MORTGAGE,A,HOMEIMPROVEMENT,12500,6.17,0,0.11,7,N
27,117996,4,MORTGAGE,A,DEBTCONSOLIDATION,16000,7.9,0,0.14,10,N
31,118000,8,MORTGAGE,B,MEDICAL,6000,12.69,0,0.05,9,N
27,118000,3,MORTGAGE,A,PERSONAL,10000,6.17,0,0.08,6,N
30,118000,0,MORTGAGE,C,PERSONAL,5000,13.92,0,0.04,9,Y
28,47881,12,RENT,B,DEBTCONSOLIDATION,15000,,1,0.31,7,N
29,118374,13,MORTGAGE,C,VENTURE,3500,13.49,0,0.03,6,Y
29,118400,11,MORTGAGE,A,EDUCATION,35000,7.9,0,0.3,8,N
27,118500,4,MORTGAGE,A,DEBTCONSOLIDATION,15000,6.91,0,0.13,9,N
28,48000,5,RENT,B,PERSONAL,15000,11.99,1,0.31,7,N
27,119000,0,MORTGAGE,B,MEDICAL,8800,,0,0.07,7,N
34,26000,7,OWN,B,HOMEIMPROVEMENT,6000,12.42,0,0.23,8,N
28,119000,2,MORTGAGE,B,MEDICAL,5325,10.38,0,0.04,7,N
30,119000,14,MORTGAGE,C,PERSONAL,25000,12.73,0,0.21,8,Y
29,26000,5,OWN,B,VENTURE,4500,11.71,0,0.17,5,N
32,119000,12,MORTGAGE,B,PERSONAL,18000,10.99,0,0.15,7,N
27,119000,5,OWN,A,EDUCATION,5000,7.51,0,0.04,5,N
34,119000,10,MORTGAGE,A,HOMEIMPROVEMENT,6000,,0,0.05,10,N
32,119000,10,MORTGAGE,C,MEDICAL,9000,13.47,0,0.08,7,N
27,107450,11,MORTGAGE,G,PERSONAL,24000,20.86,1,0.22,10,Y
29,119500,6,MORTGAGE,C,HOMEIMPROVEMENT,6800,13.16,0,0.06,10,Y
29,119604,0,MORTGAGE,A,DEBTCONSOLIDATION,5000,9.32,0,0.04,5,N
30,119700,2,MORTGAGE,A,HOMEIMPROVEMENT,9500,8.94,0,0.08,10,N
33,120000,3,MORTGAGE,A,EDUCATION,14050,8.9,0,0.12,7,N
32,120000,3,MORTGAGE,A,DEBTCONSOLIDATION,8000,8.9,0,0.07,6,N
27,120000,2,MORTGAGE,A,EDUCATION,17000,6.03,0,0.14,5,N
34,26000,0,OWN,A,MEDICAL,3000,8.49,0,0.12,9,N
28,26000,3,OWN,A,HOMEIMPROVEMENT,2500,7.49,0,0.1,8,N
29,48000,2,RENT,B,PERSONAL,15000,11.36,1,0.31,8,N
29,120000,11,MORTGAGE,B,VENTURE,16000,12.42,0,0.13,9,N
29,120000,2,MORTGAGE,A,EDUCATION,35000,8.9,0,0.29,7,N
29,120000,8,MORTGAGE,A,MEDICAL,28000,7.9,0,0.23,8,N
29,120000,3,MORTGAGE,B,EDUCATION,20000,11.71,0,0.17,5,N
29,42000,0,RENT,E,PERSONAL,15000,14.25,1,0.36,9,N
28,48500,0,RENT,C,MEDICAL,15000,12.99,1,0.31,7,Y
28,48500,4,RENT,C,PERSONAL,15000,12.87,1,0.31,8,Y
27,120000,11,MORTGAGE,B,EDUCATION,20000,10.65,0,0.17,8,N
29,120000,12,MORTGAGE,B,VENTURE,12000,10.65,0,0.1,9,N
30,48564,3,RENT,B,VENTURE,15000,10.75,1,0.31,9,N
29,120000,2,MORTGAGE,D,PERSONAL,7000,,0,0.06,8,N
27,120000,4,MORTGAGE,C,DEBTCONSOLIDATION,15000,13.49,0,0.13,6,Y
30,43992,2,RENT,D,PERSONAL,15000,13.24,1,0.34,7,N
33,120000,14,MORTGAGE,B,VENTURE,2000,12.69,0,0.02,9,N
27,50000,3,RENT,D,VENTURE,15000,16.77,0,0.3,5,N
29,120000,1,MORTGAGE,B,VENTURE,5000,9.91,0,0.04,7,N
29,120000,2,MORTGAGE,B,HOMEIMPROVEMENT,6900,10.65,0,0.06,6,N
27,120000,0,MORTGAGE,A,HOMEIMPROVEMENT,10000,6.62,0,0.08,10,N
31,120000,0,MORTGAGE,A,VENTURE,12000,6.03,0,0.1,6,N
30,120000,15,MORTGAGE,A,EDUCATION,11000,6.03,0,0.09,5,N
34,120000,0,MORTGAGE,A,MEDICAL,7100,8.9,0,0.06,8,N
31,120000,6,MORTGAGE,A,MEDICAL,28000,8.9,0,0.23,9,N
27,120000,0,MORTGAGE,A,PERSONAL,7000,7.49,0,0.06,9,N
35,120000,2,MORTGAGE,A,PERSONAL,8000,,0,0.07,10,N
28,120000,7,OWN,B,VENTURE,5000,10.65,0,0.04,6,N
32,120000,7,MORTGAGE,D,PERSONAL,28250,16.77,0,0.24,9,Y
34,120000,2,MORTGAGE,B,EDUCATION,4200,12.69,0,0.04,6,N
27,120000,,MORTGAGE,A,DEBTCONSOLIDATION,20000,7.51,0,0.17,6,N
29,120000,7,MORTGAGE,B,DEBTCONSOLIDATION,20000,12.42,0,0.17,6,N
34,25800,18,OWN,A,EDUCATION,10000,8.94,0,0.39,9,N
28,50000,4,RENT,A,PERSONAL,15000,7.49,0,0.3,6,N
27,120000,11,OWN,B,MEDICAL,4800,10.99,0,0.04,10,N
34,120000,4,OWN,B,VENTURE,7800,10.99,0,0.07,9,N
30,120000,3,MORTGAGE,B,PERSONAL,6000,10.99,0,0.05,7,N
30,120000,12,MORTGAGE,B,DEBTCONSOLIDATION,7200,9.99,0,0.06,9,N
28,120000,3,MORTGAGE,A,MEDICAL,14500,5.42,0,0.12,8,N
27,120000,3,MORTGAGE,B,PERSONAL,14000,11.99,0,0.12,10,N
32,108000,13,MORTGAGE,D,DEBTCONSOLIDATION,8400,15.99,1,0.08,7,N
30,44000,4,RENT,A,DEBTCONSOLIDATION,15000,6.54,1,0.34,5,N
29,120000,10,OWN,B,PERSONAL,18000,11.49,0,0.15,10,N
30,120000,13,MORTGAGE,B,EDUCATION,15000,,0,0.13,8,N
28,91800,6,MORTGAGE,D,MEDICAL,10000,16.89,1,0.09,8,Y
31,120000,15,MORTGAGE,B,PERSONAL,7500,10.99,0,0.06,9,N
27,120000,11,MORTGAGE,A,PERSONAL,8000,5.99,0,0.07,6,N
30,120000,8,MORTGAGE,B,HOMEIMPROVEMENT,3000,11.49,0,0.03,8,N
30,108000,0,MORTGAGE,B,DEBTCONSOLIDATION,4925,,1,0.05,9,N
31,120000,8,MORTGAGE,A,EDUCATION,20000,7.49,0,0.17,6,N
28,120000,4,MORTGAGE,D,PERSONAL,8000,15.62,0,0.07,7,N
30,120000,3,MORTGAGE,B,HOMEIMPROVEMENT,15000,10.99,0,0.13,6,N
31,108000,11,MORTGAGE,C,DEBTCONSOLIDATION,35000,13.49,1,0.32,10,N
27,50000,1,RENT,C,VENTURE,15000,13.16,0,0.3,9,N
34,50000,0,RENT,C,HOMEIMPROVEMENT,15000,12.72,0,0.3,9,Y
35,120000,4,MORTGAGE,B,MEDICAL,8850,10.99,0,0.07,7,N
33,120000,6,MORTGAGE,A,MEDICAL,4500,5.99,0,0.04,5,N
28,50000,1,RENT,C,EDUCATION,15000,10.28,0,0.3,5,N
32,120000,0,MORTGAGE,A,HOMEIMPROVEMENT,6600,7.49,0,0.06,7,N
27,120000,10,MORTGAGE,A,DEBTCONSOLIDATION,7000,5.99,0,0.06,5,N
29,120000,4,OWN,A,VENTURE,7000,8.49,0,0.06,7,N
28,120000,11,MORTGAGE,B,EDUCATION,14400,10.74,0,0.12,10,N
30,120000,14,OWN,C,VENTURE,10000,13.06,0,0.08,8,Y
33,120000,4,MORTGAGE,A,PERSONAL,6000,6.92,0,0.05,8,N
29,120000,5,OWN,B,MEDICAL,8000,11.11,0,0.07,10,N
33,120000,3,MORTGAGE,A,MEDICAL,14000,7.29,0,0.12,8,N
29,120000,8,MORTGAGE,A,DEBTCONSOLIDATION,5000,5.42,0,0.04,9,N
30,120000,6,MORTGAGE,A,MEDICAL,9600,7.66,0,0.08,9,N
28,120000,11,MORTGAGE,C,HOMEIMPROVEMENT,5000,13.06,0,0.04,5,N
28,120000,12,MORTGAGE,A,EDUCATION,10000,5.42,0,0.08,6,N
32,50880,6,RENT,F,PERSONAL,15000,20.25,0,0.29,5,Y
34,120000,10,MORTGAGE,B,EDUCATION,20000,10.37,0,0.17,10,N
27,120000,11,MORTGAGE,B,HOMEIMPROVEMENT,18000,10.74,0,0.15,6,N
30,120000,9,MORTGAGE,B,DEBTCONSOLIDATION,18400,9.63,0,0.15,9,N
29,25000,8,OWN,C,MEDICAL,6500,13.49,0,0.26,9,N
29,25000,5,OWN,C,MEDICAL,10000,13.49,0,0.4,5,Y
28,91800,4,MORTGAGE,D,MEDICAL,20000,15.28,1,0.19,6,N
30,120000,12,MORTGAGE,A,EDUCATION,6000,5.42,0,0.05,9,N
30,120000,3,MORTGAGE,B,EDUCATION,8000,10.37,0,0.07,9,N
33,120000,17,MORTGAGE,A,PERSONAL,15000,5.79,0,0.13,9,N
27,51395,11,RENT,B,VENTURE,15000,10.99,0,0.29,6,N
29,120000,11,OWN,D,DEBTCONSOLIDATION,5000,14.09,0,0.04,6,Y
27,120000,11,MORTGAGE,C,PERSONAL,8000,12.61,0,0.07,9,N
34,120000,4,MORTGAGE,A,MEDICAL,16800,6.91,0,0.14,6,N
30,120000,1,MORTGAGE,B,EDUCATION,4800,10.36,0,0.04,8,N
29,120000,13,MORTGAGE,A,VENTURE,10000,6.17,0,0.08,8,N
32,120000,13,MORTGAGE,B,EDUCATION,2000,,0,0.02,5,N
28,120000,5,MORTGAGE,C,MEDICAL,22000,13.72,0,0.18,6,Y
34,108000,4,MORTGAGE,G,DEBTCONSOLIDATION,25000,20.03,1,0.23,8,N
27,120000,2,MORTGAGE,A,EDUCATION,7000,7.14,0,0.06,10,N
33,120000,1,OWN,A,EDUCATION,6000,7.14,0,0.05,10,N
31,120000,6,MORTGAGE,D,PERSONAL,25000,16.32,0,0.21,7,Y
30,120000,6,MORTGAGE,A,EDUCATION,14000,7.88,0,0.12,6,N
32,120000,16,MORTGAGE,B,HOMEIMPROVEMENT,5600,10.75,0,0.05,10,N
28,120000,1,OWN,D,PERSONAL,3600,14.84,0,0.03,9,N
32,52800,3,RENT,D,PERSONAL,15000,16.29,0,0.28,6,N
32,120000,9,MORTGAGE,A,VENTURE,8000,7.51,0,0.07,7,N
28,120000,0,MORTGAGE,B,PERSONAL,20000,,0,0.17,5,N
29,120000,1,MORTGAGE,B,VENTURE,23000,11.49,0,0.19,5,N
33,24000,3,RENT,B,EDUCATION,1600,8.88,0,0.07,6,N
28,24000,0,RENT,D,MEDICAL,1600,15.05,1,0.07,5,N
27,120000,4,MORTGAGE,A,VENTURE,8400,7.14,0,0.07,8,N
30,120000,5,MORTGAGE,B,DEBTCONSOLIDATION,5000,10.38,0,0.04,9,N
27,120000,5,MORTGAGE,D,HOMEIMPROVEMENT,25000,15.95,0,0.21,9,N
33,25200,3,RENT,E,MEDICAL,1600,16.69,1,0.06,6,N
32,120000,16,MORTGAGE,B,VENTURE,25000,10.99,0,0.21,6,N
29,120000,7,MORTGAGE,C,VENTURE,12000,13.48,0,0.1,7,N
27,120000,11,MORTGAGE,A,PERSONAL,7000,6.76,0,0.06,5,N
29,120000,5,MORTGAGE,B,MEDICAL,9000,10.25,0,0.07,10,N
31,120000,9,MORTGAGE,A,MEDICAL,10000,7.51,0,0.08,7,N
27,91800,4,MORTGAGE,D,MEDICAL,25000,16.07,1,0.23,9,N
29,120000,10,MORTGAGE,A,PERSONAL,4700,7.14,0,0.04,6,N
27,108000,11,MORTGAGE,D,DEBTCONSOLIDATION,25000,14.96,1,0.23,9,Y
33,30000,0,RENT,B,DEBTCONSOLIDATION,1600,10.25,0,0.05,9,N
28,120000,12,MORTGAGE,A,HOMEIMPROVEMENT,6000,7.74,0,0.05,5,N
29,120000,3,OWN,A,EDUCATION,7500,7.74,0,0.06,8,N
29,120000,2,MORTGAGE,C,PERSONAL,20000,13.92,0,0.17,6,N
31,120000,0,MORTGAGE,B,VENTURE,20000,11.14,0,0.17,9,N
30,38400,6,RENT,C,DEBTCONSOLIDATION,1600,13.49,0,0.04,10,N
29,120000,13,MORTGAGE,A,HOMEIMPROVEMENT,7000,8.94,0,0.06,10,N
27,33000,11,RENT,D,HOMEIMPROVEMENT,1600,16.89,1,0.05,5,Y
31,40000,9,RENT,A,VENTURE,1600,,0,0.04,8,N
31,40000,0,RENT,C,MEDICAL,1600,14.79,0,0.04,8,N
30,120000,14,MORTGAGE,D,VENTURE,7500,15.65,0,0.06,5,N
35,34000,1,RENT,D,VENTURE,1600,14.84,1,0.05,6,Y
30,42000,1,RENT,B,PERSONAL,1600,10.37,0,0.04,6,N
32,36000,5,RENT,D,DEBTCONSOLIDATION,1600,14.09,1,0.04,9,Y
31,25000,4,OWN,B,HOMEIMPROVEMENT,3075,11.83,0,0.12,5,N
29,42000,4,RENT,G,VENTURE,1600,19.16,0,0.04,6,Y
29,43200,4,RENT,C,EDUCATION,1600,13.49,0,0.04,10,N
31,120000,9,MORTGAGE,A,VENTURE,9000,8.94,0,0.07,6,N
27,120000,11,MORTGAGE,E,EDUCATION,20000,,0,0.17,7,Y
27,120000,4,MORTGAGE,C,PERSONAL,6000,13.79,0,0.05,10,N
27,120000,2,MORTGAGE,B,MEDICAL,16000,12.21,0,0.13,8,N
27,51000,9,RENT,B,VENTURE,1600,10.59,0,0.03,6,N
29,120000,2,MORTGAGE,A,EDUCATION,5000,7.68,0,0.04,6,N
29,120000,3,MORTGAGE,C,MEDICAL,6250,12.53,0,0.05,8,Y
28,91800,1,MORTGAGE,D,MEDICAL,15000,15.37,1,0.14,8,Y
34,51600,,RENT,D,MEDICAL,1600,15.21,1,0.03,6,Y
27,120000,11,MORTGAGE,B,HOMEIMPROVEMENT,10000,11.14,0,0.08,6,N
29,63500,4,RENT,B,DEBTCONSOLIDATION,1600,11.83,0,0.03,5,N
29,67171,13,RENT,A,MEDICAL,1600,8.9,0,0.02,7,N
28,120000,12,MORTGAGE,B,VENTURE,20000,9.45,0,0.17,10,N
29,108000,2,MORTGAGE,D,PERSONAL,24500,12.61,1,0.23,9,N
29,68000,4,RENT,B,EDUCATION,1600,11.48,0,0.02,10,N
31,91800,0,MORTGAGE,A,MEDICAL,2225,7.43,1,0.02,5,N
34,91800,0,MORTGAGE,F,MEDICAL,25000,15.83,1,0.23,9,Y
32,120000,16,MORTGAGE,D,HOMEIMPROVEMENT,6000,12.17,0,0.05,8,N
28,120000,0,MORTGAGE,A,EDUCATION,1000,7.12,0,0.01,5,N
32,91800,8,MORTGAGE,E,MEDICAL,24625,14.07,1,0.23,7,Y
30,120000,15,MORTGAGE,B,MEDICAL,8275,9.01,0,0.07,8,N
27,120000,7,MORTGAGE,A,EDUCATION,3775,,0,0.03,6,N
29,120000,8,MORTGAGE,A,VENTURE,5000,7.43,0,0.04,6,N
32,86000,4,RENT,C,EDUCATION,1600,13.23,0,0.02,9,Y
29,24996,2,OWN,B,VENTURE,8000,9.99,0,0.32,7,N
34,120579,9,MORTGAGE,C,DEBTCONSOLIDATION,9600,,0,0.08,7,Y
34,120602,4,MORTGAGE,C,MEDICAL,20000,14.79,0,0.17,8,N
33,120999,7,MORTGAGE,C,HOMEIMPROVEMENT,15200,13.61,0,0.13,5,Y
30,10800,1,RENT,B,PERSONAL,1500,11.48,1,0.14,9,N
27,121000,3,MORTGAGE,A,HOMEIMPROVEMENT,16800,6.91,0,0.14,8,N
33,12000,0,RENT,B,MEDICAL,1500,11.83,0,0.13,6,N
31,121000,15,MORTGAGE,C,DEBTCONSOLIDATION,25000,12.73,0,0.21,9,Y
33,121000,0,MORTGAGE,C,EDUCATION,17600,13.57,0,0.15,5,N
34,12996,0,RENT,B,MEDICAL,1500,9.25,0,0.12,7,N
28,121008,0,MORTGAGE,A,PERSONAL,5400,5.99,0,0.04,6,N
28,92801,12,MORTGAGE,D,MEDICAL,20000,14.74,1,0.18,8,Y
32,121500,11,MORTGAGE,A,VENTURE,6000,7.51,0,0.05,6,N
29,121722,8,MORTGAGE,A,DEBTCONSOLIDATION,7200,,0,0.06,7,N
29,109900,9,MORTGAGE,C,EDUCATION,15000,13.47,1,0.14,10,Y
28,122000,11,MORTGAGE,D,VENTURE,15000,16.77,0,0.12,5,Y
27,24840,0,OWN,A,MEDICAL,11500,8.49,0,0.46,6,N
30,122000,11,MORTGAGE,A,HOMEIMPROVEMENT,11200,5.42,0,0.09,9,N
34,14400,4,RENT,C,DEBTCONSOLIDATION,1500,12.61,0,0.1,9,Y
27,122000,1,MORTGAGE,A,DEBTCONSOLIDATION,8000,7.88,0,0.07,6,N
31,122000,3,MORTGAGE,A,HOMEIMPROVEMENT,6000,9.38,0,0.05,9,N
32,122004,13,MORTGAGE,A,HOMEIMPROVEMENT,10000,8.59,0,0.08,9,N
34,122400,5,MORTGAGE,B,MEDICAL,6800,10.65,0,0.06,10,N
32,122400,16,MORTGAGE,A,MEDICAL,10000,7.88,0,0.08,6,N
27,122880,3,MORTGAGE,A,VENTURE,35000,8.49,0,0.28,5,N
27,123000,0,MORTGAGE,C,VENTURE,13225,16.11,0,0.11,7,Y
32,123000,16,MORTGAGE,E,VENTURE,15200,15.95,0,0.12,9,Y
31,123000,7,MORTGAGE,A,MEDICAL,15000,6.91,0,0.12,7,N
28,111000,12,MORTGAGE,F,DEBTCONSOLIDATION,25000,19.79,1,0.23,5,N
28,123000,7,OWN,A,PERSONAL,4000,8.59,0,0.03,5,N
31,123000,15,MORTGAGE,C,VENTURE,19000,13.47,0,0.15,9,Y
31,94350,5,MORTGAGE,D,MEDICAL,15000,15.37,1,0.14,8,N
30,111000,2,MORTGAGE,G,HOMEIMPROVEMENT,12500,19.04,1,0.11,8,N
34,18000,0,RENT,B,MEDICAL,1500,11.48,1,0.08,6,N
28,123504,12,MORTGAGE,B,VENTURE,18000,,0,0.15,7,N
27,123996,11,MORTGAGE,A,MEDICAL,6500,8,0,0.05,6,N
33,124000,6,MORTGAGE,A,DEBTCONSOLIDATION,14000,6.03,0,0.11,10,N
27,124000,9,MORTGAGE,B,PERSONAL,4350,11.49,0,0.04,6,N
29,124000,11,MORTGAGE,A,HOMEIMPROVEMENT,2000,5.42,0,0.02,7,N
34,124000,3,MORTGAGE,A,HOMEIMPROVEMENT,12000,7.51,0,0.1,5,N
29,124000,13,MORTGAGE,A,MEDICAL,8100,7.51,0,0.07,7,N
27,124000,2,MORTGAGE,B,DEBTCONSOLIDATION,24250,,0,0.2,7,N
33,124000,10,OWN,D,PERSONAL,23500,14.96,0,0.19,6,Y
27,19200,4,RENT,A,PERSONAL,1500,7.14,0,0.08,10,N
35,124596,1,MORTGAGE,B,EDUCATION,20000,11.49,0,0.16,5,N
31,24000,14,OWN,D,PERSONAL,2000,16.29,0,0.08,9,N
29,24000,3,OWN,A,PERSONAL,7200,7.51,0,0.3,6,N
27,20004,0,RENT,B,VENTURE,1500,12.69,0,0.07,9,N
28,124800,1,MORTGAGE,C,VENTURE,15000,12.53,0,0.12,5,Y
31,124992,15,MORTGAGE,A,DEBTCONSOLIDATION,24000,8.49,0,0.19,5,N
27,125000,7,MORTGAGE,A,EDUCATION,9000,7.51,0,0.07,6,N
29,125000,6,MORTGAGE,B,VENTURE,3400,9.91,0,0.03,7,N
32,125000,4,MORTGAGE,A,EDUCATION,9000,6.62,0,0.07,10,N
30,125000,14,MORTGAGE,C,VENTURE,7000,,0,0.06,7,N
28,125000,12,MORTGAGE,A,PERSONAL,30000,7.51,0,0.24,5,N
30,21600,1,RENT,B,PERSONAL,1500,11.71,1,0.07,9,N
31,125000,5,OWN,A,MEDICAL,30000,7.51,0,0.24,9,N
30,21600,2,RENT,C,DEBTCONSOLIDATION,1500,14.72,0,0.07,8,Y
32,125000,3,MORTGAGE,B,VENTURE,21000,11.71,0,0.17,10,N
28,22968,4,RENT,A,MEDICAL,1500,6.03,0,0.07,7,N
29,125000,4,MORTGAGE,C,MEDICAL,24000,13.49,0,0.19,7,N
31,24000,0,RENT,B,HOMEIMPROVEMENT,1500,11.86,1,0.06,10,N
34,125000,0,MORTGAGE,B,MEDICAL,9175,10.99,0,0.07,5,N
33,125000,17,MORTGAGE,B,MEDICAL,8800,10.59,0,0.07,7,N
27,125000,11,MORTGAGE,B,MEDICAL,30000,10.99,0,0.24,10,N
28,24840,2,RENT,A,EDUCATION,1500,8,1,0.06,5,N
31,125000,5,MORTGAGE,B,MEDICAL,18000,11.99,0,0.14,7,N
28,125000,0,MORTGAGE,A,VENTURE,7500,7.49,0,0.06,7,N
33,125000,8,MORTGAGE,A,HOMEIMPROVEMENT,10975,6.99,0,0.09,9,N
29,26000,2,RENT,C,VENTURE,1500,12.99,0,0.06,6,Y
30,113000,4,MORTGAGE,D,DEBTCONSOLIDATION,30000,15.62,1,0.27,8,Y
30,53000,7,RENT,B,PERSONAL,15000,10.62,0,0.28,8,N
31,48000,12,RENT,D,DEBTCONSOLIDATION,15000,15.21,1,0.31,5,Y
30,125000,14,MORTGAGE,C,HOMEIMPROVEMENT,25000,13.8,0,0.2,6,N
29,125000,0,MORTGAGE,A,HOMEIMPROVEMENT,10000,5.79,0,0.08,10,N
29,125000,13,MORTGAGE,A,EDUCATION,14400,5.79,0,0.12,10,N
28,54996,8,RENT,D,PERSONAL,15000,14.09,0,0.27,9,Y
27,125000,1,MORTGAGE,A,HOMEIMPROVEMENT,24000,6.91,0,0.19,8,N
32,54996,4,RENT,A,VENTURE,15000,6.54,0,0.27,5,N
29,125000,5,MORTGAGE,A,PERSONAL,12000,5.79,0,0.1,7,N
31,125000,2,MORTGAGE,B,PERSONAL,25000,10.75,0,0.2,7,N
29,125000,0,MORTGAGE,C,HOMEIMPROVEMENT,10000,14.35,0,0.08,9,Y
32,125000,2,MORTGAGE,B,PERSONAL,20000,11.12,0,0.16,9,N
35,125000,8,MORTGAGE,A,VENTURE,17000,7.88,0,0.14,6,N
28,125000,4,OWN,A,PERSONAL,10000,7.51,0,0.08,8,N
27,55000,4,RENT,B,VENTURE,15000,12.42,0,0.27,10,N
28,113000,1,MORTGAGE,F,PERSONAL,13200,18.67,1,0.12,10,N
33,125000,2,MORTGAGE,A,MEDICAL,20000,7.88,0,0.16,5,N
28,55000,3,RENT,E,HOMEIMPROVEMENT,15000,17.06,0,0.27,5,Y
27,125000,2,MORTGAGE,A,EDUCATION,8000,6.76,0,0.06,10,N
29,125000,2,MORTGAGE,C,MEDICAL,3500,13.98,0,0.03,8,N
28,24000,,OWN,A,VENTURE,3000,6.91,0,0.13,5,N
29,125000,12,MORTGAGE,B,PERSONAL,25000,10.62,0,0.2,8,N
27,24000,0,OWN,A,VENTURE,8500,5.42,0,0.35,6,N
30,24000,,OWN,A,PERSONAL,6000,5.79,0,0.25,9,N
29,24000,11,OWN,A,VENTURE,10000,5.79,0,0.42,7,N
28,125000,13,MORTGAGE,B,VENTURE,15000,10.25,0,0.12,7,N
29,96050,7,MORTGAGE,C,MEDICAL,15200,13.85,1,0.13,5,Y
30,125000,5,MORTGAGE,A,MEDICAL,8000,7.74,0,0.06,10,N
31,125000,4,MORTGAGE,B,VENTURE,12500,11.48,0,0.1,10,N
27,125000,7,OWN,B,PERSONAL,13200,11.14,0,0.11,8,N
28,50000,4,RENT,D,DEBTCONSOLIDATION,15000,14.91,1,0.3,7,N
31,24000,4,OWN,D,MEDICAL,2500,,0,0.1,7,Y
28,125000,8,MORTGAGE,B,EDUCATION,8000,11.14,0,0.06,10,N
29,125000,6,MORTGAGE,C,HOMEIMPROVEMENT,6400,12.87,0,0.05,9,Y
34,125000,4,MORTGAGE,A,MEDICAL,12000,8.94,0,0.1,9,N
27,125000,7,MORTGAGE,D,HOMEIMPROVEMENT,20000,,0,0.16,5,Y
28,56496,0,RENT,C,DEBTCONSOLIDATION,15000,12.61,0,0.27,10,N
29,113000,5,MORTGAGE,G,PERSONAL,25000,18.84,1,0.22,7,Y
29,57000,4,RENT,B,PERSONAL,15000,9.91,0,0.26,6,N
29,125000,2,MORTGAGE,C,HOMEIMPROVEMENT,8500,13.47,0,0.07,5,Y
29,113000,5,MORTGAGE,C,HOMEIMPROVEMENT,25000,13.16,1,0.22,9,N
27,125000,11,MORTGAGE,C,PERSONAL,15975,12.72,0,0.13,8,Y
33,125000,17,OWN,A,PERSONAL,3000,7.75,0,0.02,8,N
30,125000,14,MORTGAGE,A,HOMEIMPROVEMENT,5750,7.43,0,0.05,5,N
30,96053,15,MORTGAGE,D,MEDICAL,30000,15.62,1,0.27,5,N
33,51500,2,RENT,D,MEDICAL,15000,14.42,1,0.29,10,N
27,57720,12,RENT,C,DEBTCONSOLIDATION,15000,,0,0.26,6,N
30,58000,2,RENT,A,MEDICAL,15000,8.49,0,0.26,10,N
28,125004,9,MORTGAGE,A,PERSONAL,12000,7.14,0,0.1,5,N
28,125600,0,MORTGAGE,A,PERSONAL,13800,7.88,0,0.11,6,N
28,126000,2,MORTGAGE,B,HOMEIMPROVEMENT,12000,11.71,0,0.1,7,N
28,126000,12,MORTGAGE,B,VENTURE,2000,9.99,0,0.02,10,N
34,126000,2,MORTGAGE,B,VENTURE,9600,11.49,0,0.08,5,N
29,126000,5,MORTGAGE,D,VENTURE,7000,16.02,0,0.06,5,N
30,126000,6,MORTGAGE,B,VENTURE,8000,10.74,0,0.06,8,N
33,126000,17,MORTGAGE,A,HOMEIMPROVEMENT,9500,5.42,0,0.08,7,N
29,126000,2,MORTGAGE,B,EDUCATION,6450,10.37,0,0.05,7,N
29,126000,0,MORTGAGE,A,HOMEIMPROVEMENT,11000,6.91,0,0.09,7,N
30,114000,14,MORTGAGE,A,HOMEIMPROVEMENT,15000,6.54,1,0.13,6,N
29,58000,4,RENT,C,MEDICAL,15000,13.16,0,0.26,5,Y
27,126000,11,MORTGAGE,A,PERSONAL,5500,7.51,0,0.04,9,N
33,24000,2,OWN,B,HOMEIMPROVEMENT,1875,,0,0.08,9,N
29,126000,11,MORTGAGE,A,HOMEIMPROVEMENT,15000,7.88,0,0.12,8,N
32,24000,5,OWN,B,EDUCATION,2850,11.83,0,0.12,7,N
27,59200,4,RENT,B,DEBTCONSOLIDATION,15000,10.75,0,0.25,7,N
31,59534,5,RENT,D,PERSONAL,15000,15.21,0,0.25,10,Y
31,24000,0,OWN,B,EDUCATION,6200,11.14,0,0.26,8,N
30,126132,1,MORTGAGE,D,VENTURE,14400,14.54,0,0.11,7,Y
30,54000,9,RENT,C,HOMEIMPROVEMENT,15000,14.27,1,0.28,8,Y
35,126400,0,MORTGAGE,B,DEBTCONSOLIDATION,13000,10.38,0,0.1,8,N
29,114500,13,MORTGAGE,E,DEBTCONSOLIDATION,30000,19.29,1,0.26,6,N
35,126696,19,MORTGAGE,B,MEDICAL,24250,10.38,0,0.19,6,N
27,127000,6,MORTGAGE,B,PERSONAL,21000,10.99,0,0.17,8,N
29,127000,1,MORTGAGE,B,PERSONAL,24250,11.36,0,0.19,8,N
30,115000,3,MORTGAGE,D,DEBTCONSOLIDATION,20000,14.59,1,0.17,7,N
28,127000,9,MORTGAGE,C,DEBTCONSOLIDATION,8400,12.87,0,0.07,7,N
33,116000,2,MORTGAGE,C,HOMEIMPROVEMENT,5000,12.99,1,0.04,5,N
27,128000,11,MORTGAGE,B,VENTURE,32000,11.11,0,0.25,7,N
